nom;% Voix/Ins_T2;% Voix/Exp_T2;% Voix/Exp_T1;% Voix/Ins_T1;P13_pop;P13_pop0002;P13_pop0305;P13_pop0610;P13_pop1117;P13_pop1824;P13_pop2539;P13_pop4054;P13_pop5564;P13_pop6579;P13_pop80p;P13_pop0019;P13_pop2064;P13_pop65P;P13_poph;P13_h0019;P13_h2064;P13_h65p;P13_popf;P13_f0019;P13_f2064;P13_f65p;P13_pop_fr;P13_pop_etr;P13_Pop15P;C13_Pop15P_cs1;C13_Pop15P_cs2;C13_Pop15P_cs3;C13_Pop15P_cs4;C13_Pop15P_cs5;C13_Pop15P_cs6;C13_Pop15P_cs7;C13_Pop15P_cs8;C13_H15P;C13_H15P_cs1;C13_H15P_cs2;C13_H15P_cs3;C13_H15P_cs4;C13_H15P_cs5;C13_H15P_cs6;C13_H15P_cs7;C13_H15P_cs8;C13_F15P;C13_F15P_cs1;C13_F15P_cs2;C13_F15P_cs3;C13_F15P_cs4;C13_F15P_cs5;C13_F15P_cs6;C13_F15P_cs7;C13_F15P_cs8;sexe;nb_mandats;ancrage_local;Tweets;Followers;Following;Listed;Replies/100derniers;Tweets with @mentions/100derniers;Tweets with #hashtags/100derniers;Retweets/100;Tweets with links/100derniers;Tweets with media/100derniers;age;duree_mandat (sem);semaines_presence/duree_mandat (sem);amendements_adoptes/duree_mandat (sem);amendements_proposes/duree_mandat (sem);amendements_signes/duree_mandat (sem);commission_interventions/duree_mandat (sem);commission_presences/duree_mandat (sem);hemicycle_interventions/duree_mandat (sem);hemicycle_interventions_courtes/duree_mandat (sem);propositions_ecrites/duree_mandat (sem);propositions_signees/duree_mandat (sem);questions_ecrites/duree_mandat (sem);questions_orales/duree_mandat (sem);rapports/duree_mandat (sem);_Agriculteurs exploitants;_Anciens agriculteurs exploitants;_Anciens artisans, commerçants, chefs d'entreprise;_Anciens cadres et professions intermédiaires;_Anciens employés et ouvriers;_Artisans;_Cadres d'entreprise;_Cadres de la fonction publique, professions intellectuelles et  artistiques;_Chefs d'entreprise de 10 salariés ou plus;_Commerçants et assimilés;_Contremaîtres, agents de maîtrise;_Employés administratifs d'entreprise;_Employés de commerce;_Employés de la fonction publique;_Inactifs divers (autres que retraités);_Ouvriers agricoles;_Ouvriers qualifiés;_Professions intermédiaires administratives et commerciales des entreprises;_Professions intermédiaires de l'enseignement, de la santé, de la fonction publique et assimilés;_Professions libérales et assimilés;_Sans profession déclarée;_AE;_GDR;_LFI;_LR;_LREM;_LT;_MODEM;_NI;_SOC;_UDI
Éric Alauzet;25.09;62.19;0.12;0.06;112418.911326281;2.346599299044637;3.4202707751427712;5.574730025440766;7.81458485295949;10.877261648490457;19.532459214716503;19.24069099254568;12.31208525325126;12.4650856624384;6.4126741269191765;21.99736696970236;59.12487324094007;18.877759789357576;53585.5322816116;23.43193057758701;60.03732387795092;16.530745544462068;58833.37904467;20.690768786225416;58.29211496948992;21.01541651794061;96.33599601487306;3.6640039851269366;94681.7806294219;0.4900666448389856;3.0153885151191897;10.381174681298251;16.053907330932287;15.665233785025508;11.6348581024704;25.59330805547048;17.160781994275514;44614.0362743058;0.7755413099027211;4.657730757161429;12.666427578786928;15.869458017662616;8.349397050253284;19.48939794683283;23.750392253552697;14.432689290357288;50067.7443551134;0.2356841831945193;1.5519204266283182;8.3448179439551;16.218267521521163;22.182275750494338;4.633790720434618;27.235504424071745;19.589749735354623;1;1;0;2353.0;4830.0;1085.0;214.0;7.0;71.0;43.0;49.0;44.0;4.0;64;236.85714285714286;0.6248492159227985;4.635705669481303;1.8998793727382388;11.876357056694813;1.503015681544029;1.169481302774427;0.8063932448733414;0.4264173703256936;0.0;0.2575392038600724;0.4517490952955368;0.012665862484921592;0.025331724969843185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
Denis Sommer;19.63;50.81;0.12;0.06;95403.0000000345;2.5124996069306;4.055428026372336;6.774420091611375;8.787983606385543;7.225139670660252;17.834868924457304;19.66814460761192;12.764797752691216;13.851765667746296;6.519711120195382;24.36506189532824;55.26136494659497;20.372524973009234;46974.1313243992;25.522629539745388;56.34393494273427;18.12917784306212;48428.8686756036;23.24068720574874;54.21037416370695;22.5468737094243;94.71190633418236;5.2870454807500815;77988.1552050894;1.4232958916756424;2.985074626865672;5.5226445094117045;11.778735190029236;14.129096784120634;19.54275016669231;28.480022567574498;16.133251269426065;38049.6100406389;2.1630003416646955;4.4127309521932245;7.435149412599543;12.218455149938237;4.906830665720518;29.54611159294594;27.12554863465531;12.179032300454676;39938.5451644496;0.7186138514697782;1.6225148980920427;3.698232260003005;11.3576042866443;22.913015173518957;10.013020181280986;29.768641394160948;19.900846311783265;1;2;0;620.0;1675.0;481.0;0.0;0.0;18.0;3.0;4.0;86.0;12.0;65;236.85714285714286;0.5193003618817853;4.745476477683956;1.097708082026538;9.537394451145959;1.7394451145958987;0.899276236429433;1.1061519903498191;0.5826296743063932;0.004221954161640531;0.2448733413751508;0.2955367913148371;0.025331724969843185;0.012665862484921592;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Frédéric Barbier;23.69;61.64;0.12;0.06;95453.9999999334;2.4430871737923376;3.733774737305271;6.176861911097608;8.283657925890228;6.880873309377391;17.078562224340775;20.222517888384857;13.93670183231538;14.757000827632446;6.481723989816977;22.794464291326623;55.96681089122395;21.238724817449427;47029.9487106272;23.64923770439516;56.88405026685663;19.46671202874822;48424.051289369;21.962250123905505;55.07599537419462;22.95968941020981;94.00228384650036;5.997716153499628;79189.5080739933;0.1894202477616841;2.4119511548321104;5.185063582063165;12.351462955713547;13.109143946760282;20.026771395016983;30.24283675763048;16.479561555266514;38531.501880249;0.3166281695258363;3.08063637071449;6.9995587968129565;12.813059614336508;4.412031870441982;31.0113934234772;30.14974955230853;11.2091562637876;40658.0061937429;0.0664075950612425;1.7782478233066064;3.4630331054159083;11.911554921540656;21.34881204191057;9.616803581091052;30.328594618525266;21.474248610359584;1;1;1;1913.0;3071.0;1109.0;165.0;0.0;11.0;1.0;8.0;91.0;0.0;62;236.85714285714286;0.5066344993968637;4.053075995174909;0.06332931242460796;10.280458383594691;0.1942098914354644;0.5741857659831122;0.13932448733413752;0.0;0.0;0.27020506634499397;0.3673100120627262;0.016887816646562123;0.008443908323281062;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Annie Genevard;26.61;59.78;0.12;0.06;112155.999999947;2.94324818331773;4.271766751370871;6.779902813071197;9.181935713967276;7.199857340287995;21.29552850965182;20.93887922963756;11.202353885248094;10.76100040123044;5.421960679416879;25.25076902501003;58.566269894342646;16.182961080647317;56614.3910226418;25.786907831985022;60.06464832020348;14.146677500264952;55541.608977371;24.70247204767649;57.03714373165769;18.258583748942225;96.09558200704382;3.904417992956176;90581.4019751053;2.0423709166381467;3.420143297159448;5.288084697673905;13.651869597376932;16.204281251034985;23.73345403561453;23.4199225003036;12.235457767081396;45619.5659665919;3.246454328240426;4.892698217847827;6.834871435147635;13.555755277406345;7.154913522874241;33.61757162585764;20.98906157522085;9.699905741028957;44961.8360085215;0.8207112831120303;1.923889593202998;3.716554347100821;13.747470029581194;25.384221881185915;13.70521118302529;25.8868797402193;14.806165343297526;0;2;1;5209.0;16186.0;1151.0;213.0;0.0;73.0;26.0;38.0;53.0;13.0;66;236.85714285714286;0.6712907117008444;0.9583835946924004;3.651990349819059;31.022919179734618;0.5826296743063932;1.2074788902291917;21.70928829915561;95.99457177322074;0.033775633293124246;1.735223160434258;0.5868516284680337;0.046441495778045835;0.004221954161640531;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Mireille Clapot;20.26;56.89;0.12;0.06;109972.000000029;2.688866256865384;3.65183864983814;6.20248790601244;8.387589568253738;9.256901756810825;18.574728112610483;19.317644491325066;11.830284072309317;13.658022041974322;6.426181209762485;23.472338413414324;56.44163969010294;20.08511257410977;52738.9863693557;25.150745193219308;57.328681406196665;17.518677234631575;57233.013630639;21.924414236541857;55.62350392256216;22.44858735344993;93.83934092314408;6.159749754482959;90924.2813251422;0.5081166688663059;3.3093572654084733;7.729532356693502;13.980907131230476;16.43570454445471;13.04166116756852;27.16774448990365;17.82147727772645;43184.401004164;0.7942756576509817;5.106057799184884;9.9643386439422;13.708781030011115;8.43367914042238;21.27871433864394;25.104205261207856;15.6006854390515;47739.8803209828;0.2492720836213577;1.684157606987997;5.708121242589916;14.225266553551604;23.674563773853663;5.588722009258677;29.034960933408744;19.828651626552716;0;1;0;3805.0;8230.0;2473.0;143.0;10.0;74.0;52.0;50.0;50.0;0.0;59;236.85714285714286;0.612183353437877;4.150180940892642;0.37575392038600725;9.731604342581424;0.5404101326899879;0.9330518697225573;0.27864897466827504;0.025331724969843185;0.004221954161640531;0.2322074788902292;0.15621230398069963;0.029553679131483716;0.012665862484921592;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Alice Thourot;23.82;62.8;0.12;0.06;122081.999999976;2.413971052006455;3.915433195992824;6.496506417870103;9.025974557875507;7.173925508473881;17.114047230936837;21.31126055651576;12.90536610938639;13.627837255592596;6.012401602214923;24.04632989572497;56.31261211818382;19.6410579860912;59529.5708297867;25.6614423222295;56.85800198222714;17.478875842026575;62552.4291701885;22.50767361555186;55.79357974165495;21.69714797288656;95.65206707022386;4.347932929776132;100146.701424468;0.6550436362910151;4.097018353204321;6.536456773111257;14.366025602620176;15.579254288738442;14.832344776626124;28.122940506859983;15.807920436163204;48117.2271912021;1.010038032296278;6.020741110210529;8.743271608786914;15.040422303967413;6.062306461333832;24.24091277511067;27.029947835484343;11.8419685350292;52029.4742332746;0.3248188510253896;2.316016067962098;4.495569778392819;13.740413999884678;24.378711872225107;6.129274058698034;29.133752330431108;19.473755021238155;0;1;0;1062.0;6234.0;772.0;138.0;0.0;70.0;26.0;52.0;44.0;6.0;37;236.85714285714286;0.4221954161640531;5.3238841978287095;0.5530759951749096;10.170687575392039;0.5150784077201448;0.5952955367913149;1.304583835946924;0.43486127864897467;0.004221954161640531;0.206875753920386;0.12665862484921592;0.004221954161640531;0.021109770808202654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
Emmanuelle Anthoine;21.34;56.45;0.12;0.06;132047.000000019;2.617249918589593;4.059918059478822;6.848319159087295;9.258067203344265;6.824842669655501;17.029542511378523;20.695661393291783;12.783327148666762;13.39977432277901;6.4787537770642265;25.13196058979;54.98799669814536;19.879285405953944;64131.2563981226;26.626748374421105;55.75462724735307;17.617065069934977;67915.7436019099;23.72082750496945;54.26341750717809;22.01428255908121;96.35962952585064;3.639613168038653;107219.921519413;1.1080125723985488;4.019809921748943;6.070752385304844;13.45657019744635;15.128848431714529;16.00276070472584;29.008851043191967;15.201596731922514;51263.944582622;1.7146870062228117;6.207205977020463;7.800948052201392;13.45024676667382;5.781947993679652;25.685192048846144;26.95316310009168;12.402707605875584;55955.9769367947;0.5504423197212046;2.0159056384594765;4.48396032526137;13.462603878116344;23.692252703064963;7.130730050933787;30.892681619158253;17.76606201411849;0;1;1;446.0;1616.0;426.0;0.0;0.0;76.0;35.0;73.0;26.0;1.0;58;236.85714285714286;0.6037394451145959;2.9806996381182147;7.895054282267792;125.71290711700844;0.7979493365500603;1.1145958986731002;1.3299155609167672;1.1103739445114595;0.05910735826296743;2.191194209891435;0.7515078407720145;0.046441495778045835;0.004221954161640531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Séverine Gipson;24.76;64.53;0.12;0.06;125991.102615964;2.747815320141915;4.329674341818066;6.966370613773999;9.364954639617116;7.441801398512592;18.42274448174869;20.67608003746299;13.07950567897707;11.497646657300916;5.46943829321142;25.741521219769663;57.28980641474392;16.967084950512337;61667.1824602778;26.89607083204956;58.25968508278334;14.84262247231096;64323.920155722;24.635045007229134;56.35931159927242;19.00408873964212;95.16394028144867;4.835266011064283;101388.847020773;0.7348009626385765;3.623703002327692;6.126957825383675;13.933601609657948;17.056259123367656;17.110506174300706;25.54444312936442;15.866769242908433;49044.1011452064;1.200962401109208;5.301362042247777;7.670663078052361;14.034336514150558;7.901068428350053;27.27754669276568;23.18122502242884;13.424679879292064;52344.7458755636;0.2961179886902033;2.051811095827602;4.6805746599419225;13.837307045697692;25.634265627388046;7.582530949105914;27.756762952773958;18.152987926027816;0;2;1;6623.0;3001.0;1045.0;79.0;5.0;72.0;30.0;51.0;42.0;6.0;52;232.42857142857142;0.6238475722188076;4.164720344191764;0.29686539643515675;11.113091579594347;0.7012907191149355;0.9680393362015981;0.16779348494161034;0.008604794099569761;0.0;0.22372464658881377;0.6410571604179471;0.025814382298709283;0.0043023970497848806;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Fabien Gouttefarde;25.56;63.25;0.12;0.06;110308.897383969;2.4032708416433985;3.8075207600536674;6.6794792762084345;9.333865177502991;7.525292816477499;17.739420531602423;21.206077528375094;13.211190484824307;12.19131885266708;5.898030967835515;24.636472422671066;57.2723646517025;18.090256373064516;53507.9472741671;26.164800867176258;58.07651335339301;15.758685779430728;56800.9501098185;23.19718309859155;56.51584507042253;20.28521126760564;98.2530732131849;1.7469267868150995;90051.1601160082;0.885054024941422;3.4191735794161087;6.600704045485337;14.09978789796893;16.64501227082431;16.567278542159443;27.51885042920123;14.258586800812871;42941.3827818836;1.4671293169697956;5.041801541650171;7.976060175589763;14.235811927994224;7.011946624438183;26.683123355301458;25.383665960271067;12.188817214317318;47109.7773341275;0.3523742809229658;1.9401812817083783;5.345050839542338;13.973975248890872;25.424016642255197;7.346791483580632;29.46358445307691;16.143412086862384;1;1;0;7853.0;5985.0;1177.0;115.0;5.0;70.0;38.0;50.0;49.0;9.0;44;236.85714285714286;0.5784077201447527;4.162846803377564;0.22376357056694812;9.963811821471653;0.37997587454764775;1.0554885404101326;0.2617611580217129;0.0548854041013269;0.0;0.2659831121833534;0.485524728588661;0.033775633293124246;0.008443908323281062;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Marie Tamarelle-Verhaeghe;24.63;59.29;0.12;0.06;111943.999999965;2.516459269449631;3.962731032757743;6.589960962275445;9.09034061977971;6.492589978828511;17.062254897581806;20.59440965491366;13.718588924720615;13.715015677621649;6.254075734972263;24.387411450470328;55.64171051338628;19.96998472436865;54825.610326464;25.740082079343363;56.48335613315093;17.772913816689467;57118.389673518;23.0890437340243;54.833852725935785;22.07710354003992;98.8842535933466;1.115746406653386;91008.5065695069;1.4603111814345993;4.090849156118144;5.127021800281294;12.351661392405065;15.942554500703237;17.807225738396625;29.417194092827003;13.799885724331926;44062.459162761;2.058463074758295;5.744178657346467;6.536244382914984;12.525532204620765;5.190413508238391;29.45168172121102;27.681448867504884;10.802959466206708;46946.0474067466;0.896775018105909;2.5369573552592337;3.804370979423167;12.188471861287436;26.034166915179146;6.878115281387126;31.044178417756573;16.610573850807313;0;1;0;1569.0;2392.0;978.0;82.0;10.0;46.0;30.0;13.0;83.0;2.0;60;236.85714285714286;0.5657418576598311;5.454764776839566;1.2665862484921593;11.441495778045837;0.7810615199034981;1.186369119420989;0.9583835946924004;0.08021712907117008;0.0;0.206875753920386;0.4897466827503016;0.033775633293124246;0.008443908323281062;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Bruno Questel;23.08;60.51;0.12;0.06;124566.000000064;2.7519547870205354;4.283672912351685;7.310983735529759;9.918436812613391;7.2355217314516;18.728224395099787;21.48660148033974;12.90480548464268;11.0656198320569;4.309362105229356;26.6894658253456;57.93474945009072;15.374981937286258;61246.0880625667;27.707931946576103;58.55892629722758;13.731508996505896;63319.9119374053;25.704764762551523;57.33034318293088;16.964892054517602;96.48780566125588;3.5113915514666925;99348.5000563235;0.5133470225872689;3.218987800458992;6.854692595724121;14.89410959455651;15.42557474735274;18.54491283166244;24.29439948463985;16.251962797439305;48548.1489898801;0.7724314080909616;4.599571558045645;8.8366153085606;14.90277663343495;5.8725385185795504;28.359561670923625;22.971080168081077;13.675125648842382;50800.3510664475;0.2637795275590551;1.8996062992125984;4.958661417322835;14.883858267716535;24.55314960629921;9.16535433070866;25.55905511811024;18.71259842519685;1;1;1;8238.0;13733.0;765.0;175.0;27.0;61.0;38.0;8.0;48.0;28.0;56;236.85714285714286;0.6375150784077201;6.797346200241255;1.6761158021712907;10.626658624849215;1.5325693606755126;0.9879372738238842;1.7014475271411338;2.1531966224366705;0.004221954161640531;0.21109770808202655;0.2490952955367913;0.025331724969843185;0.05910735826296743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
Claire O'Petit;21.25;55.98;0.12;0.06;122233.000000002;2.515687253033142;3.841843037477604;6.877029934633037;9.70114453543642;7.205910024297857;17.70552960329862;21.423019970057187;13.416180573167638;11.880588711722693;5.430612027848453;25.25913623980431;57.42802680127298;17.31120073957115;59900.8735895828;26.39398998330551;58.36060100166945;15.24373956594324;62332.1264104027;24.167361868703075;56.5327600590387;19.29666944747481;95.95035710487348;4.048824785450737;99516.7013951473;0.5496603561236384;3.279874593030266;6.947626512319626;13.760601310342055;16.70585634470839;17.403231641143133;25.97270790626633;15.376421881908437;48192.1343282073;0.8984893758300133;4.816152058432935;9.250498007968128;13.803120849933595;6.513529216467464;28.52340637450199;23.93343293492696;12.255146082337316;51324.5670669373;0.2221183072246902;1.835398643909282;4.7852856363494665;13.720676486633934;26.274257657236383;6.961655365910685;27.887537993920976;18.30527628399969;0;1;0;2425.0;3325.0;129.0;81.0;0.0;90.0;44.0;84.0;17.0;9.0;73;236.85714285714286;0.4939686369119421;4.593486127864898;0.30820265379975875;12.442098914354643;0.10132689987937274;0.31242460796139926;0.10554885404101327;0.08443908323281062;0.012665862484921592;0.2490952955367913;0.7599517490952955;0.021109770808202654;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Guillaume Kasbarian;21.46;55.18;0.12;0.06;124948.559735573;2.348977174504594;3.6151038832154176;6.490700131254602;9.15180715177514;7.31424272497359;17.881838844959503;21.557768031501105;13.660082594359254;11.892147133207414;6.0841309984953735;23.894740211928163;58.12818132343055;17.97707846464129;60556.6806487628;25.2955941607768;59.1221348834137;15.5822709558095;64391.8790868779;22.57768942864686;57.19277538786476;20.22798217142147;96.04795594967509;3.952044050324935;102724.352820876;0.4536427709201355;3.0528406214711263;10.292628791713716;16.702036525057434;16.707877419103617;12.714652856197189;26.583855768856356;13.488571317316303;49169.6004057149;0.7708108767719498;4.740791962415343;13.465801622973824;16.282617096137812;8.141308548068906;20.85867111391324;24.20427505135349;11.527588521222722;53554.7524151506;0.1624528513276319;1.501288419165702;7.377600179258319;17.08742577585241;24.571460581842626;5.237703999701236;28.76909287821638;15.28737349217612;1;1;0;6304.0;10539.0;1264.0;178.0;1.0;95.0;21.0;92.0;8.0;14.0;35;236.85714285714286;0.5741857659831122;5.4716525934861275;1.3679131483715319;9.136308805790108;0.8317249698431846;0.9794933655006032;2.1067551266586246;0.7683956574185766;0.0;0.1942098914354644;0.06755126658624849;0.021109770808202654;0.021109770808202654;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Olivier Marleix;21.94;59.38;0.12;0.06;111233.999999996;3.0027060314834624;4.406965558782016;7.335053446369333;9.640124783112926;7.260435302473186;18.34078016415992;20.47863493747359;12.71565093092877;11.680886067983424;5.135166722105851;26.73217480423975;56.450873391889104;16.816052790089273;54417.9465657009;28.002278699671056;56.522777808405465;15.473105830898431;56816.053434297;25.515699802872437;56.380245001408056;18.10229512813292;93.26638677370924;6.73361322629076;88139.2557320026;0.7771814974075041;3.2879882912218203;5.861196519134549;13.96544095122477;17.340791250184367;15.96909427154835;25.40305653569929;17.390712397463098;42461.8786841462;1.2905960763995197;5.004592449541933;7.727090742092744;14.043475188996965;8.03325404488825;25.797790914015213;24.544876474882837;13.551258802194956;45677.3770478579;0.297742846509184;1.6923177967029357;4.126803424042735;13.891017361035091;25.99338835737899;6.830571184622459;26.201370492808195;20.958031394356023;1;2;0;4929.0;8572.0;1661.0;156.0;7.0;94.0;30.0;84.0;13.0;4.0;51;236.85714285714286;0.5868516284680337;0.5572979493365501;1.4776839565741857;20.345597104945718;2.832931242460796;0.8612786489746682;1.3974668275030158;0.8190591073582629;0.037997587454764774;0.6586248492159228;0.08021712907117008;0.05910735826296743;0.016887816646562123;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Luc Lamirault;23.0;56.1;0.12;0.06;101317.440264368;2.39051689252544;3.822655625413307;6.409585755598764;8.908672779494063;6.93960539692253;17.23106684959089;20.15456438702291;13.774588667252289;13.485397317330754;6.8784113228777;23.842000848821023;55.79320350977625;20.36380864020845;49402.4335640593;25.294522488968056;56.56451155823651;18.140965952795437;51915.0067003418;22.45979004141385;55.05923143600116;22.479052297023983;96.4882497507822;3.5117502492178017;83031.8186899907;1.089954354397755;2.9386614637906323;5.27875130975178;13.205911045272249;17.57656778793463;16.466139152846527;30.230877624019943;13.21072852308174;39986.9634382765;1.8231380983344168;4.476566798379433;6.932426349222228;12.591907167508628;8.152853498724554;26.49927474616116;28.149852448356928;11.366478267393587;43044.8552517081;0.4065607285568255;1.5077595019050274;3.740358702722795;13.776600687668433;26.331195985503207;7.146176005947402;32.16243843508968;14.924263544280272;1;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60;49.57142857142857;0.38328530259365995;2.92507204610951;1.4726224783861672;21.24207492795389;0.0;0.30259365994236315;0.14121037463976946;0.0;0.0;0.10086455331412104;0.10086455331412104;0.020172910662824207;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
