nom;amendements_adoptes;amendements_proposes;amendements_signes;commission_interventions;commission_presences;hemicycle_interventions;hemicycle_interventions_courtes;propositions_ecrites;propositions_signees;questions_ecrites;questions_orales;rapports;semaines_presence;mois;annee;DEPSIR
Catherine Kamowski;3;0;5;4;5;10;5;0;0;0;0;0;2;9;2017;3805
Catherine Kamowski;1;0;3;4;8;22;10;0;1;0;0;0;5;10;2017;3805
Catherine Kamowski;11;4;29;19;13;11;5;0;1;0;0;0;5;11;2017;3805
Catherine Kamowski;4;0;6;0;4;4;4;0;1;0;0;0;3;12;2017;3805
Catherine Kamowski;5;1;14;2;12;11;3;0;1;0;0;0;4;1;2018;3805
Catherine Kamowski;6;0;7;1;4;4;5;0;2;0;0;0;4;2;2018;3805
Catherine Kamowski;13;0;14;0;4;0;0;0;2;0;0;0;2;3;2018;3805
Catherine Kamowski;21;1;51;2;10;0;1;0;1;0;0;0;3;4;2018;3805
Catherine Kamowski;18;2;31;3;12;3;3;0;2;0;1;0;4;5;2018;3805
Catherine Kamowski;16;4;40;9;17;16;3;0;1;1;1;1;4;6;2018;3805
Catherine Kamowski;20;0;35;9;15;13;14;0;0;1;0;1;4;7;2018;3805
Catherine Kamowski;0;0;0;0;1;0;0;0;0;0;0;0;1;8;2018;3805
Catherine Kamowski;32;0;44;1;4;0;0;0;0;0;0;0;3;9;2018;3805
Catherine Kamowski;57;0;165;4;12;0;0;0;0;1;0;0;5;10;2018;3805
Catherine Kamowski;67;0;120;3;11;0;0;0;0;0;0;0;3;11;2018;3805
Catherine Kamowski;30;0;50;0;8;0;2;0;2;0;0;0;3;12;2018;3805
Catherine Kamowski;24;0;31;0;3;0;2;0;2;0;0;0;2;1;2019;3805
Catherine Kamowski;14;0;34;1;8;1;2;0;2;1;0;0;3;2;2019;3805
Catherine Kamowski;28;0;55;0;0;0;0;0;3;0;0;0;0;3;2019;3805
Catherine Kamowski;1;0;3;5;8;1;0;0;1;0;0;0;3;4;2019;3805
Catherine Kamowski;30;0;60;0;10;14;9;0;3;0;0;0;4;5;2019;3805
Catherine Kamowski;46;0;73;6;10;7;0;0;1;0;0;0;4;6;2019;3805
Catherine Kamowski;19;11;36;21;9;4;0;0;2;1;0;1;4;7;2019;3805
Catherine Kamowski;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2019;3805
Catherine Kamowski;15;0;22;0;1;0;0;0;1;0;0;0;2;9;2019;3805
Catherine Kamowski;19;0;71;1;11;0;0;0;2;0;0;0;5;10;2019;3805
Catherine Kamowski;79;7;163;14;5;2;2;0;2;0;0;0;4;11;2019;3805
Catherine Kamowski;11;0;18;1;3;1;0;0;3;1;1;0;2;12;2019;3805
Catherine Kamowski;14;0;23;0;4;1;0;0;2;0;0;0;2;1;2020;3805
Catherine Kamowski;1;0;42;0;1;0;1;0;1;0;0;0;2;2;2020;3805
Catherine Kamowski;0;0;1;1;2;0;2;0;0;0;0;0;1;3;2020;3805
Catherine Kamowski;4;0;13;0;2;0;0;0;0;0;0;0;2;4;2020;3805
Catherine Kamowski;11;0;21;0;0;0;0;0;2;0;0;0;0;5;2020;3805
Catherine Kamowski;21;0;30;0;0;0;0;0;1;0;0;0;1;6;2020;3805
Catherine Kamowski;3;0;3;0;10;0;0;0;1;0;0;0;5;7;2020;3805
Catherine Kamowski;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2020;3805
Catherine Kamowski;72;4;104;0;11;2;0;0;3;0;0;0;4;9;2020;3805
Catherine Kamowski;31;0;83;0;3;1;1;0;1;1;0;0;4;10;2020;3805
Catherine Kamowski;58;8;89;0;0;0;1;0;0;0;0;2;3;11;2020;3805
Catherine Kamowski;18;4;33;0;0;11;4;0;3;1;1;2;3;12;2020;3805
Catherine Kamowski;21;1;36;0;0;1;1;0;2;0;0;0;2;1;2021;3805
Catherine Kamowski;15;0;29;0;0;0;0;0;0;0;0;0;0;2;2021;3805
Catherine Kamowski;70;0;91;0;0;0;1;0;0;0;0;0;2;3;2021;3805
Catherine Kamowski;0;0;9;0;0;0;0;0;0;0;0;0;2;4;2021;3805
Catherine Kamowski;70;0;90;0;0;0;0;0;0;0;0;0;0;5;2021;3805
Catherine Kamowski;27;0;49;0;0;0;0;0;0;0;0;0;0;6;2021;3805
Catherine Kamowski;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2021;3805
Catherine Kamowski;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2021;3805
Catherine Kamowski;10;0;11;0;1;0;0;0;0;0;0;0;1;9;2021;3805
Catherine Kamowski;54;0;77;0;2;0;0;0;0;0;0;0;2;10;2021;3805
Catherine Kamowski;68;1;99;0;11;0;0;0;0;0;0;0;3;11;2021;3805
Catherine Kamowski;29;0;48;0;4;0;0;0;0;0;0;0;3;12;2021;3805
Sophie Panonacle;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;3308
Sophie Panonacle;11;0;13;2;8;0;0;0;0;0;0;0;4;7;2017;3308
Sophie Panonacle;0;0;0;0;1;0;0;0;0;0;0;0;1;8;2017;3308
Sophie Panonacle;7;0;17;1;2;0;0;0;0;1;0;0;2;9;2017;3308
Sophie Panonacle;9;0;30;2;7;0;0;0;1;4;0;0;4;10;2017;3308
Sophie Panonacle;17;0;29;2;5;1;0;0;1;4;0;0;4;11;2017;3308
Sophie Panonacle;0;1;6;15;4;4;2;0;1;1;1;1;3;12;2017;3308
Sophie Panonacle;0;1;2;6;12;1;1;0;1;12;0;0;3;1;2018;3308
Sophie Panonacle;0;0;4;5;6;1;0;0;2;1;1;0;4;2;2018;3308
Sophie Panonacle;27;0;38;5;10;0;0;0;2;7;0;0;4;3;2018;3308
Sophie Panonacle;18;0;63;2;6;0;0;0;0;2;0;0;3;4;2018;3308
Sophie Panonacle;29;4;57;3;8;3;0;0;2;1;0;0;3;5;2018;3308
Sophie Panonacle;9;0;15;2;5;6;2;0;1;1;1;0;5;6;2018;3308
Sophie Panonacle;17;0;37;3;4;0;0;0;0;1;0;0;3;7;2018;3308
Sophie Panonacle;0;0;0;0;0;0;0;0;0;1;0;0;0;8;2018;3308
Sophie Panonacle;36;0;46;3;4;0;0;0;0;19;0;0;3;9;2018;3308
Sophie Panonacle;50;8;117;3;8;3;2;0;0;4;0;0;5;10;2018;3308
Sophie Panonacle;67;1;113;1;4;1;0;0;0;4;0;0;3;11;2018;3308
Sophie Panonacle;30;0;45;1;4;2;0;0;2;0;0;0;3;12;2018;3308
Sophie Panonacle;11;0;20;2;4;0;0;0;1;4;0;0;2;1;2019;3308
Sophie Panonacle;22;0;65;3;4;0;0;0;1;4;0;0;3;2;2019;3308
Sophie Panonacle;30;0;62;8;7;2;0;0;4;2;1;0;3;3;2019;3308
Sophie Panonacle;1;0;1;1;2;0;1;0;1;1;0;0;2;4;2019;3308
Sophie Panonacle;65;9;162;16;9;0;0;0;1;1;0;0;2;5;2019;3308
Sophie Panonacle;55;7;89;5;5;9;0;0;1;1;1;1;4;6;2019;3308
Sophie Panonacle;15;0;22;2;6;0;0;0;2;6;0;0;3;7;2019;3308
Sophie Panonacle;1;0;1;0;0;0;0;0;0;1;0;0;0;8;2019;3308
Sophie Panonacle;7;0;19;4;6;0;0;0;1;11;0;0;3;9;2019;3308
Sophie Panonacle;19;0;55;14;10;0;0;0;1;4;0;0;5;10;2019;3308
Sophie Panonacle;67;7;114;10;12;0;0;0;1;2;0;0;4;11;2019;3308
Sophie Panonacle;16;5;43;1;1;3;1;0;2;3;1;0;2;12;2019;3308
Sophie Panonacle;9;4;30;6;6;5;0;0;3;0;1;0;4;1;2020;3308
Sophie Panonacle;8;4;92;5;6;1;0;0;1;0;0;1;4;2;2020;3308
Sophie Panonacle;1;0;2;0;1;0;0;0;0;2;0;0;1;3;2020;3308
Sophie Panonacle;4;0;16;0;0;0;0;0;0;0;0;0;0;4;2020;3308
Sophie Panonacle;7;0;55;0;0;0;0;0;2;1;0;0;0;5;2020;3308
Sophie Panonacle;17;9;52;0;5;0;0;0;2;0;0;0;2;6;2020;3308
Sophie Panonacle;5;1;11;0;1;2;0;0;4;5;1;0;2;7;2020;3308
Sophie Panonacle;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2020;3308
Sophie Panonacle;67;2;117;0;4;0;0;0;3;5;0;0;3;9;2020;3308
Sophie Panonacle;44;12;159;0;1;4;1;0;2;1;0;0;4;10;2020;3308
Sophie Panonacle;42;1;74;0;0;2;1;0;0;1;0;1;2;11;2020;3308
Sophie Panonacle;12;0;22;0;0;0;0;0;4;2;0;0;1;12;2020;3308
Sophie Panonacle;21;2;40;0;0;1;0;0;2;1;0;0;1;1;2021;3308
Sophie Panonacle;15;6;46;0;0;0;0;0;0;2;0;0;1;2;2021;3308
Sophie Panonacle;82;18;223;0;0;0;0;0;0;4;0;0;2;3;2021;3308
Sophie Panonacle;2;1;22;0;0;0;0;0;0;2;0;0;1;4;2021;3308
Sophie Panonacle;44;1;69;0;0;0;0;0;0;1;0;0;0;5;2021;3308
Sophie Panonacle;34;1;61;0;0;0;0;0;0;2;0;0;0;6;2021;3308
Sophie Panonacle;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2021;3308
Sophie Panonacle;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2021;3308
Sophie Panonacle;8;0;9;0;4;0;0;0;0;2;0;1;2;9;2021;3308
Sophie Panonacle;50;5;108;0;9;0;0;0;0;3;0;0;4;10;2021;3308
Sophie Panonacle;52;1;79;0;3;0;0;0;0;3;0;0;2;11;2021;3308
Sophie Panonacle;23;3;41;0;2;0;0;0;0;2;0;0;2;12;2021;3308
Buon Tan;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;7509
Buon Tan;0;0;0;2;3;0;0;0;0;0;0;0;3;7;2017;7509
Buon Tan;0;0;0;0;0;0;0;0;0;2;0;0;0;8;2017;7509
Buon Tan;0;0;0;1;1;0;0;0;0;0;0;0;1;9;2017;7509
Buon Tan;3;0;6;6;11;0;0;0;1;2;0;1;4;10;2017;7509
Buon Tan;9;3;14;4;5;7;1;0;1;1;0;0;4;11;2017;7509
Buon Tan;0;0;0;0;2;0;0;0;1;1;0;0;1;12;2017;7509
Buon Tan;32;0;61;0;4;3;0;0;1;0;1;0;3;1;2018;7509
Buon Tan;0;0;0;2;4;0;0;0;2;0;0;0;3;2;2018;7509
Buon Tan;8;0;11;2;3;0;0;0;2;0;0;0;2;3;2018;7509
Buon Tan;2;1;6;0;2;6;0;0;1;0;1;0;3;4;2018;7509
Buon Tan;1;1;9;6;6;0;0;0;2;0;0;0;3;5;2018;7509
Buon Tan;18;0;24;1;3;0;0;0;1;4;0;0;3;6;2018;7509
Buon Tan;17;0;29;2;8;0;0;0;0;2;0;0;3;7;2018;7509
Buon Tan;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2018;7509
Buon Tan;34;3;65;2;4;0;0;0;0;0;0;0;2;9;2018;7509
Buon Tan;48;3;75;9;6;0;0;0;0;1;0;1;3;10;2018;7509
Buon Tan;65;5;96;2;4;7;0;0;0;0;0;0;3;11;2018;7509
Buon Tan;28;0;37;0;2;3;0;0;3;0;0;0;2;12;2018;7509
Buon Tan;10;0;13;2;5;0;0;0;1;0;0;0;3;1;2019;7509
Buon Tan;10;0;28;1;4;0;0;0;2;1;0;0;3;2;2019;7509
Buon Tan;29;0;57;0;0;1;0;0;3;1;1;0;1;3;2019;7509
Buon Tan;2;0;2;0;1;0;0;0;1;0;0;0;2;4;2019;7509
Buon Tan;18;0;41;2;4;0;0;0;1;1;0;0;3;5;2019;7509
Buon Tan;34;12;50;1;4;0;0;0;1;0;0;0;3;6;2019;7509
Buon Tan;15;0;20;0;0;0;0;0;2;2;0;0;2;7;2019;7509
Buon Tan;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2019;7509
Buon Tan;6;0;11;2;3;0;0;0;2;0;0;0;3;9;2019;7509
Buon Tan;16;5;25;10;6;8;0;0;1;1;0;1;4;10;2019;7509
Buon Tan;28;0;33;0;4;0;0;0;1;0;0;0;3;11;2019;7509
Buon Tan;11;0;18;2;3;0;0;0;2;0;0;0;3;12;2019;7509
Buon Tan;9;0;14;2;5;0;0;0;3;0;0;0;3;1;2020;7509
Buon Tan;2;0;43;0;2;0;0;0;2;0;0;0;2;2;2020;7509
Buon Tan;0;0;1;5;3;0;0;0;0;0;0;0;2;3;2020;7509
Buon Tan;4;0;14;2;3;0;0;0;2;0;0;0;3;4;2020;7509
Buon Tan;7;1;26;0;0;2;0;0;2;0;1;0;2;5;2020;7509
Buon Tan;17;5;46;0;6;0;0;0;2;1;0;0;2;6;2020;7509
Buon Tan;5;3;18;0;10;2;0;0;0;0;0;0;4;7;2020;7509
Buon Tan;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2020;7509
Buon Tan;70;27;123;0;7;0;0;0;2;0;0;0;3;9;2020;7509
Buon Tan;31;5;71;0;1;1;3;0;1;0;0;0;4;10;2020;7509
Buon Tan;36;25;84;0;0;12;1;0;0;1;0;0;3;11;2020;7509
Buon Tan;12;0;20;0;0;0;0;0;3;0;0;0;2;12;2020;7509
Buon Tan;17;0;31;0;0;0;0;0;2;0;0;0;0;1;2021;7509
Buon Tan;38;0;71;0;0;0;0;0;0;0;0;0;2;2;2021;7509
Buon Tan;71;31;164;0;0;4;2;0;0;0;0;0;2;3;2021;7509
Buon Tan;0;15;24;0;0;6;0;0;0;1;1;0;2;4;2021;7509
Buon Tan;38;21;67;0;0;0;0;0;0;1;0;0;0;5;2021;7509
Buon Tan;25;0;29;0;0;0;0;0;0;0;0;0;0;6;2021;7509
Buon Tan;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2021;7509
Buon Tan;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2021;7509
Buon Tan;8;3;14;0;6;0;0;0;0;0;0;0;2;9;2021;7509
Buon Tan;44;6;64;0;2;0;0;0;0;0;0;0;2;10;2021;7509
Buon Tan;33;0;37;0;1;0;0;0;0;0;0;0;1;11;2021;7509
Buon Tan;22;7;41;0;1;0;0;0;0;0;0;0;1;12;2021;7509
Éric Girardin;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;5103
Éric Girardin;0;0;0;0;7;0;0;0;0;0;0;0;3;7;2017;5103
Éric Girardin;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2017;5103
Éric Girardin;1;0;2;0;2;0;0;0;0;0;0;0;2;9;2017;5103
Éric Girardin;8;0;16;1;11;5;0;0;1;1;0;0;4;10;2017;5103
Éric Girardin;4;0;5;3;18;0;0;0;1;1;0;0;5;11;2017;5103
Éric Girardin;0;1;3;0;1;0;0;0;1;0;0;0;1;12;2017;5103
Éric Girardin;1;0;8;3;7;1;1;0;1;0;1;0;3;1;2018;5103
Éric Girardin;0;0;4;6;15;2;0;0;2;0;1;0;3;2;2018;5103
Éric Girardin;8;0;11;6;9;1;0;0;2;0;0;0;4;3;2018;5103
Éric Girardin;4;2;35;4;10;4;0;0;0;1;1;0;3;4;2018;5103
Éric Girardin;5;9;51;4;10;2;2;0;2;0;0;0;3;5;2018;5103
Éric Girardin;10;5;38;5;8;1;0;0;0;1;0;0;4;6;2018;5103
Éric Girardin;17;0;33;4;12;2;3;0;0;1;1;0;4;7;2018;5103
Éric Girardin;0;0;0;0;0;0;0;0;0;1;0;0;1;8;2018;5103
Éric Girardin;92;15;145;9;16;6;0;0;0;0;0;0;4;9;2018;5103
Éric Girardin;48;12;108;3;9;3;5;0;0;3;0;0;5;10;2018;5103
Éric Girardin;77;3;131;3;5;0;3;0;0;1;0;1;4;11;2018;5103
Éric Girardin;29;0;58;3;7;0;0;0;3;3;0;0;3;12;2018;5103
Éric Girardin;10;0;14;2;7;0;0;0;1;0;0;0;3;1;2019;5103
Éric Girardin;10;0;43;0;3;0;0;0;1;2;0;0;2;2;2019;5103
Éric Girardin;38;2;148;2;5;0;0;0;4;0;0;0;2;3;2019;5103
Éric Girardin;2;0;2;0;2;0;0;0;3;0;0;0;2;4;2019;5103
Éric Girardin;18;0;49;1;5;6;2;0;3;0;1;0;4;5;2019;5103
Éric Girardin;37;2;119;2;5;2;1;0;2;0;0;0;4;6;2019;5103
Éric Girardin;15;0;28;2;6;0;0;0;2;1;0;0;3;7;2019;5103
Éric Girardin;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2019;5103
Éric Girardin;6;0;12;2;5;0;0;0;3;0;0;0;2;9;2019;5103
Éric Girardin;20;2;113;4;9;4;0;0;1;0;0;0;5;10;2019;5103
Éric Girardin;41;1;222;2;5;0;1;0;2;0;0;0;4;11;2019;5103
Éric Girardin;14;2;71;2;3;3;1;0;3;0;1;0;3;12;2019;5103
Éric Girardin;9;0;36;1;8;1;0;0;3;0;1;0;4;1;2020;5103
Éric Girardin;13;10;128;4;28;10;4;0;1;0;0;0;4;2;2020;5103
Éric Girardin;2;0;7;1;2;0;0;0;0;7;0;0;1;3;2020;5103
Éric Girardin;5;0;20;3;3;0;0;0;0;3;0;0;3;4;2020;5103
Éric Girardin;7;1;31;0;0;0;0;0;2;1;0;0;0;5;2020;5103
Éric Girardin;20;0;65;0;0;0;0;0;1;3;0;0;1;6;2020;5103
Éric Girardin;7;1;17;0;3;1;0;0;0;1;0;0;4;7;2020;5103
Éric Girardin;0;0;0;0;0;0;0;0;0;1;0;0;0;8;2020;5103
Éric Girardin;53;1;82;0;4;0;0;0;2;1;0;0;3;9;2020;5103
Éric Girardin;32;11;122;0;1;2;1;0;1;0;0;0;3;10;2020;5103
Éric Girardin;34;4;65;0;0;0;0;0;0;2;0;0;1;11;2020;5103
Éric Girardin;12;0;20;0;0;0;2;0;4;1;0;0;2;12;2020;5103
Éric Girardin;18;0;39;0;0;0;0;0;2;0;0;0;1;1;2021;5103
Éric Girardin;48;14;125;0;0;0;0;0;0;0;0;0;1;2;2021;5103
Éric Girardin;69;20;186;0;0;2;0;0;0;2;1;0;3;3;2021;5103
Éric Girardin;0;0;9;0;0;3;0;0;0;0;0;1;2;4;2021;5103
Éric Girardin;39;3;52;0;0;0;0;0;0;0;0;0;0;5;2021;5103
Éric Girardin;27;4;74;0;0;0;0;0;0;0;0;0;0;6;2021;5103
Éric Girardin;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2021;5103
Éric Girardin;0;0;0;0;0;0;0;0;0;2;0;0;0;8;2021;5103
Éric Girardin;9;3;12;0;5;0;0;0;0;0;0;0;2;9;2021;5103
Éric Girardin;45;9;87;0;8;0;0;0;0;0;0;0;3;10;2021;5103
Éric Girardin;21;0;25;0;6;0;0;0;0;1;0;0;3;11;2021;5103
Éric Girardin;0;0;3;0;3;0;0;0;1;2;0;0;3;12;2021;5103
François Pupponi;0;0;0;1;1;0;0;0;0;0;0;0;1;6;2017;9508
François Pupponi;7;0;96;6;4;12;13;0;0;0;1;0;4;7;2017;9508
François Pupponi;2;0;15;0;0;0;0;0;0;0;0;0;0;8;2017;9508
François Pupponi;3;1;18;4;5;1;1;0;0;0;0;0;2;9;2017;9508
François Pupponi;17;66;215;40;12;58;62;0;0;1;0;0;4;10;2017;9508
François Pupponi;19;93;447;56;13;96;103;0;0;0;0;0;5;11;2017;9508
François Pupponi;37;118;321;12;3;101;106;0;4;0;0;0;3;12;2017;9508
François Pupponi;1;0;27;1;3;4;3;0;0;0;2;0;3;1;2018;9508
François Pupponi;1;0;9;0;2;0;1;0;2;0;0;0;3;2;2018;9508
François Pupponi;15;26;102;12;5;35;20;0;1;0;1;0;4;3;2018;9508
François Pupponi;18;0;279;1;4;0;5;0;0;0;0;0;3;4;2018;9508
François Pupponi;60;418;684;282;11;63;52;0;0;0;0;0;2;5;2018;9508
François Pupponi;19;81;394;25;3;190;173;0;1;0;0;0;4;6;2018;9508
François Pupponi;19;7;408;45;7;16;20;0;0;0;0;0;4;7;2018;9508
François Pupponi;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2018;9508
François Pupponi;15;0;283;2;2;1;3;0;0;0;0;0;2;9;2018;9508
François Pupponi;22;91;390;97;19;46;44;0;1;0;0;0;5;10;2018;9508
François Pupponi;10;102;250;31;8;103;88;0;0;0;0;0;4;11;2018;9508
François Pupponi;3;136;248;14;4;24;23;0;0;0;0;0;3;12;2018;9508
François Pupponi;1;7;76;13;6;0;0;0;1;0;0;0;3;1;2019;9508
François Pupponi;1;12;61;14;4;42;12;0;1;0;1;0;3;2;2019;9508
François Pupponi;9;12;283;1;3;51;38;0;0;0;0;0;3;3;2019;9508
François Pupponi;1;0;40;0;3;1;0;1;3;0;0;0;2;4;2019;9508
François Pupponi;10;19;572;22;5;9;4;0;4;0;0;0;3;5;2019;9508
François Pupponi;16;13;354;17;12;10;2;0;1;0;0;0;4;6;2019;9508
François Pupponi;3;1;67;0;1;11;7;0;1;0;0;0;1;7;2019;9508
François Pupponi;0;1;21;0;0;0;0;0;0;0;0;0;0;8;2019;9508
François Pupponi;3;12;196;22;6;3;0;0;3;0;0;0;3;9;2019;9508
François Pupponi;28;197;761;97;22;75;62;0;1;0;1;0;5;10;2019;9508
François Pupponi;38;174;602;33;20;104;77;0;5;0;1;0;4;11;2019;9508
François Pupponi;15;55;386;17;8;19;7;0;1;0;0;0;3;12;2019;9508
François Pupponi;0;4;40;1;9;0;0;0;4;0;0;0;4;1;2020;9508
François Pupponi;4;3;196;0;7;4;9;0;0;0;0;0;3;2;2020;9508
François Pupponi;5;13;134;12;5;29;20;0;0;0;0;0;2;3;2020;9508
François Pupponi;3;28;87;8;6;24;9;0;1;0;2;0;4;4;2020;9508
François Pupponi;2;33;159;0;0;65;21;0;0;0;0;0;2;5;2020;9508
François Pupponi;16;38;289;0;5;3;0;0;0;0;1;0;3;6;2020;9508
François Pupponi;4;9;107;0;0;10;11;0;2;0;0;0;2;7;2020;9508
François Pupponi;0;3;4;0;0;0;0;0;0;0;0;0;0;8;2020;9508
François Pupponi;7;4;173;0;9;13;1;0;1;0;1;0;4;9;2020;9508
François Pupponi;23;184;654;0;0;58;21;1;2;0;0;0;2;10;2020;9508
François Pupponi;9;106;392;0;0;110;45;0;0;0;1;0;4;11;2020;9508
François Pupponi;2;118;186;0;0;21;7;0;5;0;0;0;2;12;2020;9508
François Pupponi;24;73;157;0;0;0;0;0;1;0;0;0;1;1;2021;9508
François Pupponi;20;0;100;0;0;89;54;0;0;0;1;0;2;2;2021;9508
François Pupponi;48;61;302;0;0;2;0;0;0;0;1;0;2;3;2021;9508
François Pupponi;5;7;28;0;0;7;2;0;0;0;0;0;2;4;2021;9508
François Pupponi;20;0;68;0;0;0;0;0;0;0;0;0;0;5;2021;9508
François Pupponi;55;26;161;0;0;0;0;0;0;0;0;0;0;6;2021;9508
François Pupponi;0;1;1;0;0;0;0;0;0;0;0;0;0;7;2021;9508
François Pupponi;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2021;9508
François Pupponi;17;52;93;0;8;0;0;0;0;0;0;0;3;9;2021;9508
François Pupponi;34;158;268;0;10;0;0;1;1;0;0;0;4;10;2021;9508
François Pupponi;41;96;174;0;13;0;0;1;1;0;0;0;4;11;2021;9508
François Pupponi;21;79;145;0;12;0;0;0;0;0;0;0;4;12;2021;9508
Denis Sommer;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;2503
Denis Sommer;0;0;0;0;6;0;0;0;0;0;0;0;5;7;2017;2503
Denis Sommer;0;0;0;0;1;0;0;0;0;0;0;0;1;8;2017;2503
Denis Sommer;7;4;21;5;3;0;0;0;0;0;0;0;2;9;2017;2503
Denis Sommer;9;7;32;2;5;3;1;0;1;3;0;0;4;10;2017;2503
Denis Sommer;9;10;21;4;8;6;1;0;1;3;0;0;4;11;2017;2503
Denis Sommer;0;2;2;4;8;0;0;0;1;5;0;0;3;12;2017;2503
Denis Sommer;0;0;12;1;5;1;0;0;1;6;1;0;3;1;2018;2503
Denis Sommer;0;0;0;3;11;0;0;0;2;0;0;0;3;2;2018;2503
Denis Sommer;1;0;1;7;13;2;0;0;3;2;1;0;4;3;2018;2503
Denis Sommer;12;1;38;5;12;2;0;0;0;1;2;0;3;4;2018;2503
Denis Sommer;44;43;172;25;18;0;1;0;2;1;0;0;3;5;2018;2503
Denis Sommer;25;4;51;3;8;8;1;0;2;2;0;0;5;6;2018;2503
Denis Sommer;17;0;35;0;7;0;0;0;0;2;0;0;3;7;2018;2503
Denis Sommer;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2018;2503
Denis Sommer;81;70;115;261;16;158;87;0;0;0;0;1;3;9;2018;2503
Denis Sommer;51;0;119;0;6;0;0;0;0;5;0;0;5;10;2018;2503
Denis Sommer;66;1;116;2;6;0;0;0;0;4;0;0;4;11;2018;2503
Denis Sommer;29;0;43;1;5;0;0;0;2;2;0;0;3;12;2018;2503
Denis Sommer;16;0;24;1;3;0;0;1;3;0;0;0;3;1;2019;2503
Denis Sommer;14;0;43;1;3;0;0;0;3;0;0;0;3;2;2019;2503
Denis Sommer;83;57;125;76;7;73;47;0;3;1;0;1;3;3;2019;2503
Denis Sommer;4;0;6;1;3;0;0;0;3;2;0;0;3;4;2019;2503
Denis Sommer;21;10;114;1;4;1;0;0;1;2;1;0;4;5;2019;2503
Denis Sommer;67;4;150;6;5;2;0;0;1;1;0;1;4;6;2019;2503
Denis Sommer;15;2;23;1;3;0;0;0;2;5;0;0;2;7;2019;2503
Denis Sommer;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2019;2503
Denis Sommer;6;1;19;1;2;0;0;0;1;3;0;0;2;9;2019;2503
Denis Sommer;14;10;59;1;10;2;0;0;3;1;1;0;5;10;2019;2503
Denis Sommer;41;6;75;0;10;0;0;0;1;1;0;0;4;11;2019;2503
Denis Sommer;12;4;23;0;1;0;0;0;2;0;0;0;2;12;2019;2503
Denis Sommer;11;0;25;0;1;0;0;0;2;0;0;0;1;1;2020;2503
Denis Sommer;1;4;58;0;1;0;0;0;1;2;0;0;1;2;2020;2503
Denis Sommer;0;0;0;0;0;0;0;0;0;1;0;0;0;3;2020;2503
Denis Sommer;5;0;17;0;0;0;0;0;0;0;0;0;0;4;2020;2503
Denis Sommer;7;0;17;0;0;0;0;0;2;1;0;0;0;5;2020;2503
Denis Sommer;18;2;31;0;0;0;0;0;2;2;0;0;0;6;2020;2503
Denis Sommer;7;0;12;0;1;0;0;0;0;1;0;0;3;7;2020;2503
Denis Sommer;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2020;2503
Denis Sommer;53;2;79;0;4;0;0;0;5;0;0;0;2;9;2020;2503
Denis Sommer;33;7;76;0;0;0;0;0;2;0;0;0;2;10;2020;2503
Denis Sommer;33;0;47;0;0;0;0;0;0;1;0;0;2;11;2020;2503
Denis Sommer;13;0;21;0;0;0;0;0;3;4;0;0;1;12;2020;2503
Denis Sommer;21;0;51;0;0;0;0;0;3;0;0;0;1;1;2021;2503
Denis Sommer;14;0;23;0;0;0;0;0;0;0;0;0;1;2;2021;2503
Denis Sommer;78;4;115;0;0;0;0;0;0;0;0;0;1;3;2021;2503
Denis Sommer;2;0;6;0;0;4;0;0;0;0;0;0;2;4;2021;2503
Denis Sommer;38;0;50;0;0;0;0;0;0;0;0;0;0;5;2021;2503
Denis Sommer;16;0;20;0;0;0;0;0;0;0;0;0;0;6;2021;2503
Denis Sommer;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2021;2503
Denis Sommer;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2021;2503
Denis Sommer;8;0;14;0;0;0;0;0;0;4;0;0;0;9;2021;2503
Denis Sommer;44;0;61;0;5;0;0;0;0;1;0;0;4;10;2021;2503
Denis Sommer;56;3;64;0;7;0;0;0;0;1;0;0;5;11;2021;2503
Denis Sommer;22;2;33;0;4;0;0;0;0;0;0;0;3;12;2021;2503
Marc Le Fur;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;2203
